States,ItemLabels,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20
ONDO,Dried Fish Sardine,,,,,,,,,,,,,1568.6913,1583.353,1617.64,1620.5996,1674.6,1652.405,1653.59,1685.595,1661.6418,1550.1577,1560.177,1406.8071,1406.8071,1265,1162.3069,1079.8535,1176.0247,1003.8221,1206.3528,1133.0066,981.01605,1115.998941,1019.3747,1066.804,1129.048,1018.8492,1007.4835,1100.9075,1061.57,1137.0533,1131.2192,1131.01,1126.2698,1179.407692,1194.839943,1206.267507,1250.188078,1246.308701,1220.240366,1271.282613
ONDO,Evaporated tinned milk carnation 170g / 1 unit,110,120.416664,119.166664,135,140,115,122.5,130,130,153.56749,142.5,132.5,149.985,145,177.14285,156,170,168.75,177.5,137.5,180,170,170,170,178,175,160,156,166.41907,175,165,171.42857,168,161.6666667,163.33333,165,166.94879,157.5,160,150,165,165,160,166,163.33333,153.3333333,160,151.6666667,157.1428571,156.6666667,160,178
ONDO,"Evaporated tinned milk(peak), 170g / 1 unit",142,141.54546,142.5,142.625,149.25,144,145,151.71718,149.7222222,150,150,145,150,171.5,180.95238,193.47826,198.82353,195.5,195.55556,197.89473,201.94444,197.05882,197.05882,200.71428,198,195.45454,201.30435,209.28572,225,206.8421,195.45454,193.33333,203.18182,189.4736842,194.21053,198.75,220,200.90909,199.375,198,193.52942,193.1579,195.5,193.33,192.77777,199.375,192.5,195.5,193.3333333,191.1764706,192.5,199.5384615
ONDO,Frozen chicken / 1 unit,1103.5714,1089.1666,1062.5,1150,1067.0454,1068.75,1087.5,1071.4286,1161.111111,1270.5541,1115,1243.75,1300,1289.5834,1300,1376.4706,1470,1481.6666,1432.1428,1319.2307,1316.6666,1290,1260.8334,1302.5,1302.5,1406.25,1378.125,1387.5,1361.687,1350,1326.6666,1335.7142,1350,1330,1300,1320,1345.3313,1450,1455,1580.7693,1611.1111,1687.3846,1723.0769,1750,1833.3334,1795.222222,1863.636364,1877.777778,1867.428571,1814.285714,1783.333333,1800
ONDO,"Gari white,sold loose / 1Kg",83.921776,91.7915,96.62461,111.82858,156.56287,148.9925,138.21625,151.535,149.5063636,173.4923,160.39992,152.1485,198.7089,182.4515,215.90396,259.74515,262.10205,274.00906,279.85022,215.65685,218.78351,185.64738,159.63048,142.20871,140,141.10878,133.9433,146.5753,189.36449,197.73473,123.980484,134.8197,114.73467,126.7728047,109.4572,131.58421,135.94835,120.21856,138.83191,137.40936,113.63824,136.77354,145.60565,146.56,145.48769,129.79875,139.2118053,137.5354411,129.5701633,127.0452609,126.5290696,192.879196
ONDO,"Gari yellow,sold loose / 1Kg",103.37417,103.450836,100.796425,122.61042,159.795,152.6225,149.88,158.01584, ,186.67911,179.13129,174.508,237.51625,194.67667,230.20833,271.5616,278.67682,298.95624,255.06544,237.5625,245.78079,189.77718,170.99,155.26091,155.26091,150.65936,148.64285,174.73975,203.57527,221.14409,238.63712,242.52736,225.75809,180.3174603,215.6431,209.70221,215.85715,222.72516,215.42857,193.34093,162.995,131.90475,139.07509,143.43,131.25542,125.85,152.7777778,160.9605911,141.433918,146.0989011,141.1124795,170.2380952
ONDO,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,412.97,420,420,437.78,456.35,490,490,493.33,440.34,490.73,490.73,577.7778,550,520,683.3333,666.6667,717.0777,716.6667,644.44446,674.2857,688.8889,633.3333333,704.7619,610,647.76056,641.9048,620,654.6667,583.3325,560,544.44446,585.9,553.3333,552.38,576.6666667,575.5151515,545,568.3333333,566.6666667,620
ONDO,Iced Sardine,,,,,,,,,,,,,769.7225,775.42474,781.685,810.8356,819.82776,866.495,867.525,881.005,876.6534,863.3555,708.2721,715.34796,715.34796,644.6551,763.5567,729.2885,785.51416,773.7533,752.54816,714.89526,724.51685,806.4736165,862.939,833.59235,856.788,791.8824,810.2442,846.4813,803.11365,815.8554,851.9747,883.65,854.898,812.1858333,807.958708,812.8397495,839.7292747,843.7436648,900.0839161,986.9154869
ONDO,Irish potato,,,,,,,,,,,,,242.16,243.959,247.085,244.42,243.95044,255.755,260.03,262.705,260.48077,262.42062,228.39833,237.07071,215,255.21284,207.16933,203.59308,240.33104,280.2323,278.16327,269.55963,258.19305,305.6818182,297.1488,269.91342,254.54256,245.2381,255.66667,215.15152,255.972,229.99503,224.69635,250,223.33333,197.9966667,208.5714286,219.924812,202.5478927,212.5,271.969697,296.4285714
ONDO,Mackerel : frozen,,,,,,,,,,,,,895.37585,867.55896,1044.5,1095.515,994.48364,1014.69,1083.095,971.995,971.9,969.7624,1022.13824,1118.5486,1118.5486,1021.2597,986.61725,975.8125,1025.0413,1014.1428,1099.8557,901.5314,893.7388,882.2411286,831.92834,850.6168,902.55023,834.71136,850.3841,877.14154,833.67645,846.5486,811.60986,841.54,845.514,873.744375,904.9760287,908.0333858,895.1289302,832.5196112,899.894554,923.0459071
ONDO,Maize grain white sold loose,,,,,,,,,,,,,186.87,183.26,185.6,200.06,204.92,209.93,217.57,207.6,184.86,210.24,210.24,171.05458,171.05458,181.33739,179.86053,166.60065,192.69406,192.46967,192.53764,196.02747,190.8284,168.6211822,167.84094,136.85141,147.24883,143.64896,123.871025,154.72668,161.74588,160.16248,151.13837,154.61,147.0031,155.9235294,150.1756844,144.2901994,144.7323827,145.4622408,149.1052884,168.7920537
ONDO,Maize grain yellow sold loose,,,,,,,,,,,,,182.93,188.51,189.4,200.12,218.29,215.6,235.25,204.77,177.35,215.92,215.92,177.25937,177.25937,181.65515,180.4575,177.73503,197.30518,182.18439,185.95103,188.66475,197.60083,165.8938478,175.906,136.80508,138.22919,136.91104,127.98463,154.21944,160.20824,156.10077,153.1826,150.63,147.67697,148.0847059,148.108312,145.8593874,148.0599443,144.7532491,155.3437193,180.239507
ONDO,Mudfish (aro) fresh / 1Kg,503,578.3658,551.25653,692.94196,622.9935,578.1787,685.8673,631.5982,655.2217857,753.2863,712.0081,701.6369,943.6693,874.9822,887.34894,844.95,850.8587,906.31726,908.05054,824.4225,860.23584,834.1844,842.27,821.5872,800,972.62946,855.6499,896.0646,861.7392,856.2311,890.9301,910.06854,938.03033,877.9638493,855.97943,870.8926,881.16364,884.3379,867.4486,845.6792,881.73724,856.34784,833.3921,867.91,855.5032,785.66625,842.3458811,866.0260921,920.9293392,927.2989383,936.2247681,1003.376447
ONDO,Mudfish : dried / 1Kg,909.36127,1077.2837,1140.9413,1030.6373,950,1161.3579,1462.1215,1541.0807,1247.55,1428.8228,1362.1624,1584.3735,1650,1769.3123,1739.179,2095.238,2143.611,2142.0803,2129.3972,1997.7794,2028.0056,1989.5504,1720.9684,1535.4385,1535.4385,1775.2496,1591.7743,1561.5488,1533.3334,1608.0791,1624.8066,1500.4813,1599.8265,1516.560386,1498.0862,1473.6244,1566.3788,1595.8597,1580.9236,1604.802,1631.3658,1711.2169,1700.0164,1676.36,1671.2122,1598.16,1626.266829,1628.021978,1604.343434,1654.54458,1672.610229,1689.715151
ONDO,Onion bulb / 1Kg,230.68045,159.72581,163.55779,205.75235,250.41954,182.53633,195.54143,242.154,218.0375,382.24567,291.88272,237.34822,271.25812,273.92307,278.07202,183.28482,190.46356,217.7066,249.58797,342.52,312.1542,244.12798,286.57477,327.818,320,268.31165,232.79579,224.78265,256.58945,241.52834,250.51785,250.36836,265.88232,250.9538685,312.76416,249.5703,258.96265,237.8705,221.70105,207.42647,235.41647,193.86678,208.51799,222.2,199.51323,251.2666667,310.5598951,345.6208652,332.718965,295.9100929,329.2470636,275.8617865
ONDO,"Palm oil: 1 bottle,specify bottle",,,,,,,,,,,,,416.06,422.12,451.06,478.11,411.64,465.29,473.4,505.03,405.59,465.98,465.98,493.33334,441.66666,463.33334,438.09525,444.66666,432.2807,470.4762,442.53967,467.57574,488.69565,487,496.1111,459.25925,448.14816,432.66666,410.83334,423.49207,436.27472,430,435.68628,436.36,435.0877,435.5553333,423.3333333,452,438.5964912,427.4509804,429.1666667,468.5714286
ONDO,Plantain(ripe),,,,,,,,,,,,,207.24,225.67,225.95,215.79,225.68,263.28,275.62,294.61,220.86,263.67,257.99722,368.4258,309.52582,300,301.20087,293.9786,321.1615,320.72614,392.5115,385.2019,364.58142,316.553463,321.54373,278.40747,303.59558,302.68768,284.227,311.09518,285,265.05478,233.55179,259.57,244.82242,194.2076923,247.7859793,208.5102169,215.6620808,225.7059524,234.4731366,254.5565925
ONDO,Plantain(unripe),,,,,,,,,,,,,120.82,130,146.12,159.7,141.61,169.66,200,177.42,174.19,169.91,171.96136,205.14409,255.69254,256.26917,279.79352,306.60907,318.6494,374.00238,338.72467,353.25775,361.64206,371.784914,371.97952,312.34644,350.72964,326.2871,298.62854,308.90137,313,287.69647,242.68604,267.87,252.35149,206.08,231.1603458,214.0172555,205.4394875,201.8097375,252.2758714,339.9442271
ONDO,Rice Medium Grained / 1Kg,211.64766,226.59917,250.677,254.292,330.43033,307.81915,293.1875,392.0464,375.5158333,337.97968,397.8303,403.96106,328.8343,354.93,396.93585,348.79587,358.3885,353.7431,368.9232,379.46,373.6251,330.4992,329.6169,332.80896,320,309.1899,321.44128,349.8066,353.6694,363.4184,331.2766,348.7699,333.0635,338.5435935,360.40936,366.80853,340.89294,337.34912,330.5704,340.72476,343.23,320.2946,326.55127,316.38,365.8147,382.7092308,425.4901961,399.859944,382.3529412,352.9411765,379.4117647,398.8484848
ONDO,Rice agric sold loose / 1Kg,205.88,217.65,264.71,270.59,312.5,320.44,360.09,333.33,379.55,338.49857,373.59,352.94,291.01,349.58,352.94116,332.96964,353.52942,369.11765,333.33334,343.13666,346.17648,330.88235,328.25,311.7647,300,299.01962,296.7742,311.35446,326.6946,333.6397,330.26962,338.05148,323.52942,335.2941176,339.2157,341.17648,322.5131,325,298.7742,333.33334,341.18,333.33334,340.16,294.11,323.05502,311.02,358.3233851,377.8097041,379.5251069,358.6150052,367.7649328,382.6542657
ONDO,Rice local sold loose / 1Kg,191.89417,194.955,243.51,226.98083,296.65894,256.5875,257.7925,319.1955,328.45,336.7822,338.61884,317.97867,337.17,340.81033,322.95737,310.65256,318.06253,348.3901,321.0128,321.24875,326.1802,315.70636,294.32294,311.21008,305,306.819,287.7746,299.86453,312.44162,318.89597,290.09393,305.93112,304.95587,309.6493901,310.3776,321.06732,305.9223,302.8023,310.07675,295.64194,295.7625,298.6083,286.78677,296.43,309.1052,346.485,410.6044434,436.2990196,435.5015591,464.5084023,409.8447712,457.0255521
ONDO,"Rice,imported high quality sold loose / 1Kg",224.136,241.2095,277.00552,310.45648,362.8133,328.29617,311.36166,417.09598,417.021,438.6997,439.35278,452.91177,399.65375,396.43823,404.2367,349.056,355.5978,367.49664,365.5047,353.935,350.05496,305.3439,305.00665,341.94754,340,334.91116,340.20374,380.7947,384.71344,362.6305,353.35825,367.67404,365.65018,361.8371613,372.83957,388.9627,362.3909,348.2491,328.13812,329.9712,335.91812,350.74826,342.53546,336.93,391.2002,357.7941176,392.5128271,415.9204793,403.8504865,439.8050716,459.7192513,556.7854781
ONDO,Sweet potato,,,,,,,,,,,,,119.3825,122.52817,125.93,122.1375,122.78437,127.86,132.085,136.55,134.90166,118.36745,120.404,137.51447,130,147.37311,107.56038,117.24241,126.88221,203.10484,215.67511,225.5439,221.7095,125.2190134,126.8643,126.41785,130.48311,129.5889,136.36205,122.618126,138.26833,150.39243,121.669685,124.25,105.56716,130.2125,132.9236316,112.0846014,127.2875005,124.8000059,121.3422063,133.8861139
ONDO,Tilapia fish (epiya) fresh,,,,,,,,,,,,,899.12,909.09,941.645,946.675,950.0342,955.15,975.055,991.11,995.15875,928.82404,928.82404,709.5238,709.5238,825,977.0859,850.381,897.7239,841.0759,888.74457,847.05884,1003.98535,1040.583136,1182.3501,897.7778,906.1767,887.26495,868.17615,885.8156,853.9683,857.5886,804.43207,815.25,848.48486,831.112,852.1212121,873.3333333,798.1649832,745.0241546,789.4268477,847.7541371
ONDO,Titus:frozen,,,,,,,,,,,,,887.8094,888.96735,937.335,958.8339,980.26263,1095.07,1082.07,1031.495,1014.5238,1046.7725,1013.63135,983.4015,983.4015,895,725.63605,768.35455,861.0691,913.5182,869.70966,879.826,873.23706,929.0457775,953.36536,999.01483,984.15845,950.832,925.43604,950.8147,926.0359,879.7444,856.3773,893.12,854.4032,852.7035294,810.0866332,851.6913959,832.3453215,833.537007,898.5672172,929.3201588
ONDO,Tomato / 1Kg,194.97414,142.729,187.23833,216.37,146.719,172.642,222.38145,266.71347,239.4781667,312.93393,262.01935,210.31363,239.11278,234.6365,234.73824,250.73657,363.6508,379.09024,410.4738,437.12,399.46207,323.00955,301.2143,278.40308,278.40308,228.2334,270.78198,302.93607,385.7143,406.28867,392.62,342.44232,344.28186,310.2929003,287.29953,207.38156,256.9302,207.48862,208.29156,205.95306,214.52765,249.8365,271.7862,277.01,259.96274,268.6046667,302.8058192,325.3566389,280.1509262,266.5654335,271.6042069,324.344801
ONDO,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,506.59,544.36,540,571.29,551.61,569.52,570.52,570,527.39,570.37,570.37,695.55554,600.35,610.30304,584.127,609.8246,633.3333,638.5965,690.4762,630.30304,615.1515,584.5614035,575.75757,524.44446,526.6667,506.50793,502.5,473.33334,450.97882,480,477.77777,506.66,504.07407,522.498125,550,568.5964912,540.7017544,558.8235294,603.5555556,688.8888889
ONDO,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,523.27,580.9,518.18,535.28,528.95,545,570,609.44,544.06,545.81,545.81,644.1667,644.1667,632.5,646.875,631.25,643,652.1053,657.1429,618.75,622.2222,678.125,609.4737,652.3077,650,647.2222,637.5,648.3333,613.3333,625,641.17645,631.66,628.125,656.25,657.5,693.75,631.3333333,628.6666667,588.4615385,613
ONDO,Yam tuber / 1Kg,145.11003,101.93601,123.099,124.575554,179.4925,121.40862,159.26349,144.99925,133.5095,167.49373,142.7279,275.85263,235.59166,244.5297,250.23792,264.5788,273.71082,298.2933,294.4639,295.21277,271.59442,183.00896,178.6525,174.64452,180,175,163.31805,203.11581,221.24298,265.82,253.10193,237.94977,264.61374,211.303641,179.96413,148.02876,166.66667,135.62708,133.81886,154.88226,176.73438,161.5244,170.82063,164.09,163.77931,156.0260824,163.3728769,162.5941522,156.5063234,156.2858227,208.2365882,227.8362083
OSUN,Agric eggs medium size / 1 Dozen,305.15872,308.27777,323.96826,316.66666,311.4935,310.35715,321,311,315,468.21344,398.73016,431.5873,543.945,540.8333,562.5,523.6842,520.58826,460.26315,458.6111,427.64706,434,420.1,415.41,489.2857,420,455,498.125,555,514.34784,494.25,450.2,411.57895,414.375,490,425,412.22223,413.91306,426.66666,411.66666,410.5,396.36365,485,454.11765,421.25,412.5,427,429.5238095,415,411.25,409.4736842,425.7142857,422.6666667
OSUN,Agric eggs(medium size price of one) / 1 Piece,27.083334,28.166666,29.0625,28,28.516483,29.930555,30,30.555555,29.6875,37.545677,39.545456,35.27778,47.73,42.25,47.555557,45.714287,40,40.81579,40.29,39.9625,38.4375,38.333332,35.22,37.666668,40,36.5,38.157894,38.333332,40,36.75,38.304348,38.055557,36.333332,37.5,37.941177,37.96875,40,38.68421,37.407406,36.973682,38,37.916668,38.058823,37.82,38.235294,37.75,37.5,36.78571429,36.57894737,38.05555556,36.38888889,38.92857143
OSUN,"Beans brown,sold loose / 1Kg",222.42734,226.02113,247.17223,241.24,249.6472,266.89722,259.3807,270.80862,309.1078571,392.74432,299.285,307.96222,383.9075,356.80612,340,349.4532,374.6875,386.1111,415.55554,452.3807,428,404.70587,380.9375,413.6607,450,421.57407,465.88693,438.82352,500,515.7368,485.84058,469.66666,477.1875,477.0175439,420.37036,424.07407,423.33334,398.51852,387.43588,360.16666,324.4825,360.60605,310.41666,258.66,257.5,257.513,299,284.047619,246,226.2962963,222.9411765,265.8928571
OSUN,Beans:white black eye. sold loose / 1Kg,160.8335,170.11267,178.57034,187.92207,210.1461,236.74887,216.6311,232.49825,263.1862778,276.6144,255.3495,234.51277,275.946,274.0015,301.05264,304.0351,324.25925,336.50793,350.14285,349.07788,327.1111,306.66666,306.66666,284.20813,350,337.193,341.91388,344.8872,367.23544,367.42856,357.1627,349.82208,342.91666,343.1481481,317.4074,304.11655,323.60263,296.62964,285.31134,271.41113,271.21228,251.11111,211.99405,192.54,207.64706,219.576,230.922619,224.5098039,232.8070175,189.8260073,174.8148148,207.2619048
OSUN,Beef Bone in / 1Kg,570.0483,592.0115,629.6507,637.98145,588.8979,603.28986,615.45886,826.9735,717.245625,778.5321,1013.82666,915.47626,901,918.8256,956.837,1004.70764,1067.0878,1078.4039,1072.7458,979.494,956.20135,961.008,958.31335,942.44226,980,869.61304,752.238,776.0421,848.3095,776.87476,759.38855,754.0508,680.8329,711.90033,726.2549,778.14154,784.4705,709.6049,722.5247,757.786,789.315,812.93726,814.33417,789.53,783.80634,812.0407692,829.3358586,798.9375363,807.9219399,725.2239592,700.4463594,786.2163698
OSUN,"Beef,boneless / 1Kg",917.6441,1044.8995,959.9079,1032.9144,1041.2832,1034.5249,1062.7483,1049.4232,1000.958889,1331.8625,1165.2545,1052.5978,1261.2996,1093.2701,1247.6342,1308.1805,1371.3889,1354.8579,1325.6411,1263.4318,1300.2094,1315.1874,1360.2522,1290.1174,1290.1174,1164.3508,1258.1819,1216.2075,1236.9369,1219.8076,1206.5181,1247.4901,1271.977,1276.81515,1319.0691,1245.5759,1286.8853,1202.2137,1206.8069,1253.791,1240.8016,1211.577,1256.5221,1226.9,1235.5662,1263.75,1214.236956,1225.053551,1238.190953,1158.545007,1206.675192,1284.176838
OSUN,Bread sliced 500g / 1 loaf,211.75,217.22223,239.44444,251.25,250,258.33334,300,257.72726,258.1654091,286.8786,303.125,312.5,277.435,300,303.125,309.23077,314.2857,326.15384,308.33334,300,308.75,301.16666,308.33334,311.1111,300,310.7143,303.33334,307.14285,308.27863,312.5,302.77777,310.7143,309.0909,325,328.57144,327.77777,312.15845,300,300,310,310.7143,307.14285,312.5,320.83,333.33334,318.1818182,330.7692308,319.4444444,319.0909091,322.7272727,321.4285714,331.8181818
OSUN,Bread unsliced 500g / 1 loaf,151.66667,296,193.30357,200,200,250,300,200,200.34,244.77817,250,247.22223,215,252.77777,250,247.5,241.17647,250,250,250,250,225.94118,247.05882,253.57143,280,252.63158,250,250,249.59613,252.63158,252.27272,257.89474,253.125,263.8888889,247.05882,262.5,270,247.05882,239.58333,261.1111,252.63158,250,253.125,252.27,253.33333,250,255,253.5714286,257.5,259.375,262.5,278.3333333
OSUN,Broken Rice (Ofada) / 1Kg,250.11,250.53519,250.96109,323.5,324.04996,324.60083,325.15265,338.235,338.8099995,424.79355,464.71,505.16,530.135,452.94,438.2353,440,453.25,446.625,449.9375,450.11,450.38007,450.38007,450.38007,452.94116,352.94116,365,488.2353,482.05884,496.25,436.89706,432.8134,436.3137,433.24936,412.56,428.7341,372.5,385.1294,381.2,388.02,375.39,355.56,361.02,365.12,360.54538,375,381.11,372.6505534,402.6505534,411,377.1003276,400,430.15
OSUN,Catfish (obokun) fresh,,,,,,,,,,,,,782.11,700,800,800,839.6673,909.79,915,909.24,802.78,889.49133,956.35,838.8889,838.8889,885.83,825.07074,863.24786,866.03784,903.1729,870.33575,883.2323,886.3333,869.5652174,849.0683,869.56525,867.52905,925.9259,899.2,877.1261,842.11,888.8889,863.5361,888.88,850,840,879.5238095,902.3809524,871.1462451,845.7377049,900,975
OSUN,Catfish :dried,,,,,,,,,,,,,1657.618,1675.0012,1662.12,1681.21,1656.4784,1604.175,1629.72,1624.86,1672.65,1604.4235,1728.6182,1577.9579,1582.12,1743.7991,1749.7943,1710.5115,1649.6,1661.0714,1689.091,1696.513,1703.021,1713.912232,1820.2843,1990.4976,1972.8512,1909.9227,1892.7489,1926.271,1901.3888,1882.6531,1863.7955,1876.03,1829.5238,1773.613333,1688.934006,1705.263818,1680.286026,1675.468975,1679.309353,1749.79465
OSUN,Catfish Smoked,,,,,,,,,,,,,1271.97,1308.46,1300,1311.415,1300,1300,1320,1320,1298.57,1362.5,1205.0884,1285.7142,1200,1225,1321.0582,1306.6833,1288.0555,1300,1350.9692,1372.3906,1382.6296,1276.190476,1222.2222,1350,1299.6,1396.8254,1408.1699,1485.7142,1509.3175,1583.117,1573.9683,1585.65,1542.89,1518.23,1592.032967,1610.576441,1595.021645,1600,1650,1700
OSUN,Chicken Feet / 1Kg,600.54,600,601.02,602.04175,603.0652,650,651.105,652.21185,653.3206387,900.8415,890.8,900.22,900,910.76,900,900,1000,1100,1166.6666,990.21,990.80414,990.80414,900,961.1943,961.1943,955,932.25,825,917.39386,918.1676,917.02203,918.00397,917.1447,906.321,914.6229,900,915.1767,909.31,900.12,900,892,851.23,798.3333,816.31494,789.3,750,780,780,759.03,800,850,900
OSUN,Chicken Wings / 1Kg,870.34,850,851.445,900,900,900,850,900,1000,1050.2858,900,1000,1000,950,1066.6666,1000,1050,1150,1100,1125.66,1200,1200,1200,1068.1512,1068.1512,1100,1150,1100,1114.6853,1150,1166.6666,1166.6666,1200,1200,1200,1216.6666,1152.7363,1016.6667,1000,1000,1020,999.314,971.1111,1010,1000.31,970,950,950,960.145,1010,1028,1070
OSUN,Dried Fish Sardine,,,,,,,,,,,,,1684.44,1686.32,1690.74,1688.24,1690.5563,1700,1709.57,1709.57,1704.0322,1757.5758,1605.71,1640,1640,1500,1533.3334,1514.4559,1543.6198,1526.8518,1520,1563.8889,1566.9697,1528.387097,1585.5797,1570.924,1549.5009,1538.4615,1522.2695,1591.6575,1581.96,1578.1454,1522.03,1542.14,1484.3856,1438.335,1515.238095,1538.717636,1474.358974,1566.666667,1581.9,1642.857143
OSUN,Evaporated tinned milk carnation 170g / 1 unit,120,120,130,125,130,130,130,130,120,126.594,155,120,118.36,150,143.25,155,180,187.5,193.23529,189.45,189.56367,189.56367,189.56367,199.23077,195,195,180,190,186.83324,189.36665,189.29631,189.3566,189.30385,187.32,188.81918,160,186.69131,170,177.02,175.32,175.95,174.23,171.02,173.72128,172.03,170,174.5376845,170,169.02,172.717768,175,185
